userId,movieId,rating,timestamp,userName,password
334,1524,4,891547467,user334,pass334
316,64,4,880853953,user316,pass316
226,9,5,883889811,user226,pass226
195,779,2,874825826,user195,pass195
249,98,5,879572256,user249,pass249
286,1411,2,877535425,user286,pass286
308,1047,3,887742130,user308,pass308
222,247,1,878714998,user222,pass222
234,12,1,892333830,user234,pass234
269,401,3,891451013,user269,pass269
135,504,4,879857843,user135,pass135
293,474,5,888905685,user293,pass293
305,511,4,886322560,user305,pass305
301,215,5,882077222,user301,pass301
299,67,2,889503740,user299,pass299
234,170,5,892333798,user234,pass234
200,373,4,884130754,user200,pass200
60,61,4,883326652,user60,pass60
224,392,4,888104154,user224,pass224
7,504,5,891352384,user7,pass7
208,428,4,883108430,user208,pass208
160,32,5,876859413,user160,pass160
102,565,2,888803395,user102,pass102
294,742,4,877819634,user294,pass294
5,176,3,875635962,user5,pass5
42,1044,4,881109271,user42,pass42
378,155,4,880333918,user378,pass378
322,521,5,887314244,user322,pass322
339,514,3,891037119,user339,pass339
56,231,3,892910931,user56,pass56
117,928,3,881009471,user117,pass117
303,232,4,879467191,user303,pass303
295,602,5,879517247,user295,pass295
321,855,3,879439733,user321,pass321
295,98,5,879517193,user295,pass295
70,588,5,884065528,user70,pass70
7,136,5,891351813,user7,pass7
363,555,1,891498920,user363,pass363
113,242,2,875075887,user113,pass113
360,735,5,880356059,user360,pass360
303,276,4,879467895,user303,pass303
102,47,2,888803636,user102,pass102
314,155,5,877891575,user314,pass314
64,161,3,889739779,user64,pass64
276,649,4,886483691,user276,pass276
389,28,4,880165411,user389,pass389
146,347,3,891457493,user146,pass146
206,1430,1,888179980,user206,pass206
333,79,3,891045496,user333,pass333
295,157,5,879966498,user295,pass295
118,655,5,875385136,user118,pass118
276,4,4,874791623,user276,pass276
160,109,2,876857844,user160,pass160
101,1057,2,877136789,user101,pass101
250,969,5,878092002,user250,pass250
292,1010,4,881104581,user292,pass292
228,313,5,889387172,user228,pass228
12,684,5,879959105,user12,pass12
195,325,2,880268330,user195,pass195
393,15,3,887744266,user393,pass393
182,423,5,876436480,user182,pass182
346,128,2,874950208,user346,pass346
56,738,3,892683978,user56,pass56
339,479,5,891032701,user339,pass339
194,451,2,879527145,user194,pass194
374,182,5,880395698,user374,pass374
263,125,4,891299573,user263,pass263
16,160,4,877722001,user16,pass16
76,197,5,875028563,user76,pass76
334,1133,4,891549192,user334,pass334
52,15,5,882922204,user52,pass52
117,1016,5,881008815,user117,pass117
59,473,3,888203610,user59,pass59
91,618,3,891438875,user91,pass91
234,435,3,892079040,user234,pass234
128,58,3,879968008,user128,pass128
279,50,3,890451347,user279,pass279
141,546,4,884585470,user141,pass141
375,356,4,886622131,user375,pass375
100,1236,3,891375630,user100,pass100
222,8,1,878182307,user222,pass222
344,195,5,884900771,user344,pass344
334,200,4,891547171,user334,pass334
314,1503,3,877890891,user314,pass314
380,518,3,885478821,user380,pass380
200,584,4,884129542,user200,pass200
311,491,4,884365168,user311,pass311
219,132,5,889403668,user219,pass219
363,2,4,891495809,user363,pass363
342,189,5,875319967,user342,pass342
210,735,4,887737338,user210,pass210
92,159,4,875810543,user92,pass92
328,291,4,885047865,user328,pass328
178,25,3,888514710,user178,pass178
104,412,3,888465900,user104,pass104
374,880,5,882156984,user374,pass374
283,659,5,879298239,user283,pass283
102,831,2,888802508,user102,pass102
59,609,2,888205855,user59,pass59
117,742,4,880126022,user117,pass117
97,432,4,884238997,user97,pass97
186,327,3,891717806,user186,pass186
334,608,4,891547668,user334,pass334
130,284,2,874953728,user130,pass130
13,100,5,882140166,user13,pass13
144,1286,4,888105846,user144,pass144
102,98,4,888802939,user102,pass102
6,193,3,883601529,user6,pass6
181,1361,1,878963122,user181,pass181
163,98,4,891220196,user163,pass163
207,832,3,877878424,user207,pass207
293,71,4,888906905,user293,pass293
116,1089,2,876453376,user116,pass116
270,716,4,876955563,user270,pass270
250,184,1,878091683,user250,pass250
167,169,1,892738419,user167,pass167
121,137,5,891388501,user121,pass121
393,1285,3,889555176,user393,pass393
13,71,4,882398654,user13,pass13
274,255,2,878945579,user274,pass274
145,302,4,879161553,user145,pass145
393,318,3,887745973,user393,pass393
303,396,4,879484846,user303,pass303
303,122,4,879485066,user303,pass303
59,45,5,888204465,user59,pass59
295,812,4,879518739,user295,pass295
164,300,5,889401221,user164,pass164
43,966,4,883955498,user43,pass43
378,508,4,880044278,user378,pass378
91,327,4,891438351,user91,pass91
135,564,1,879857956,user135,pass135
213,357,5,878955848,user213,pass213
182,121,3,885613117,user182,pass182
229,750,2,891631948,user229,pass229
253,298,3,891628074,user253,pass253
64,64,4,889737454,user64,pass64
43,210,5,883955467,user43,pass43
44,1058,4,878347392,user44,pass44
356,748,4,891406500,user356,pass356
295,1133,4,879519528,user295,pass295
162,544,4,877636167,user162,pass162
30,688,3,885941492,user30,pass30
245,411,3,888513425,user245,pass245
125,498,5,892836395,user125,pass125
303,722,2,879485372,user303,pass303
254,429,4,887347350,user254,pass254
174,1033,1,886515591,user174,pass174
99,245,3,885678500,user99,pass99
111,272,3,891679692,user111,pass111
256,2,5,882164480,user256,pass256
21,595,3,874951617,user21,pass21
332,218,5,888360396,user332,pass332
130,1208,4,875802211,user130,pass130
345,1247,2,884993996,user345,pass345
184,582,4,889909409,user184,pass184
343,333,3,876402468,user343,pass343
305,204,2,886323998,user305,pass305
113,324,2,875076180,user113,pass113
283,238,5,879298295,user283,pass283
89,762,3,879441491,user89,pass89
80,699,3,887401533,user80,pass80
294,346,3,889241377,user294,pass294
214,856,4,891543952,user214,pass214
380,427,4,885478193,user380,pass380
379,8,5,880525194,user379,pass379
286,55,4,877531574,user286,pass286
347,806,3,881653830,user347,pass347
223,321,1,891548920,user223,pass223
320,1041,3,884751084,user320,pass320
382,276,3,875946029,user382,pass382
279,1230,3,891209189,user279,pass279
235,523,5,889655044,user235,pass235
72,423,5,880036550,user72,pass72
301,470,4,882078199,user301,pass301
190,405,4,891626000,user190,pass190
262,762,2,879790974,user262,pass262
254,35,2,886475755,user254,pass254
75,1150,4,884050705,user75,pass75
3,324,2,889237247,user3,pass3
343,727,4,876406462,user343,pass343
267,433,5,878972314,user267,pass267
141,288,3,884584386,user141,pass141
151,49,3,879543055,user151,pass151
328,22,5,885045805,user328,pass328
223,25,1,891549382,user223,pass223
10,695,3,877892050,user10,pass10
83,122,1,886534501,user83,pass83
347,239,5,881654591,user347,pass347
249,39,4,879572284,user249,pass249
305,100,3,886323648,user305,pass305
293,480,5,888905685,user293,pass293
227,116,4,879035347,user227,pass227
279,290,4,875296924,user279,pass279
181,1129,1,878962675,user181,pass181
393,126,4,887743647,user393,pass393
70,398,2,884067339,user70,pass70
342,657,5,874984207,user342,pass342
250,324,2,878089033,user250,pass250
198,636,3,884209353,user198,pass198
340,181,4,884991431,user340,pass340
259,108,4,874724882,user259,pass259
292,118,3,881104701,user292,pass292
387,31,3,886483330,user387,pass387
85,318,4,879453684,user85,pass85
343,191,5,876404689,user343,pass343
235,237,4,889655435,user235,pass235
296,210,3,884197308,user296,pass296
313,650,4,891013829,user313,pass313
216,7,5,880232719,user216,pass216
139,127,5,879538578,user139,pass139
297,625,3,875240266,user297,pass297
305,174,3,886322635,user305,pass305
43,792,1,883954876,user43,pass43
312,584,5,891699263,user312,pass312
288,276,4,886892127,user288,pass288
110,77,4,886988202,user110,pass110
130,94,5,875802058,user130,pass130
48,423,4,879434752,user48,pass48
262,143,3,879793970,user262,pass262
200,196,4,884126833,user200,pass200
16,99,5,877720733,user16,pass16
75,100,5,884049875,user75,pass75
59,823,5,888203749,user59,pass59
269,444,3,891451971,user269,pass269
95,151,4,879193353,user95,pass95
380,1444,1,885480795,user380,pass380
181,1134,2,878963167,user181,pass181
19,310,4,885412063,user19,pass19
85,212,2,879454859,user85,pass85
332,728,4,893027298,user332,pass332
333,180,1,891045191,user333,pass333
1,242,5,889751633,user1,pass1
182,100,3,885613067,user182,pass182
235,174,4,889654971,user235,pass235
253,117,5,891628535,user253,pass253
285,313,5,890595313,user285,pass285
25,238,4,885852757,user25,pass25
33,292,4,891964244,user33,pass33
70,1035,3,884066399,user70,pass70
328,1015,3,885047737,user328,pass328
57,1071,3,883698324,user57,pass57
130,508,4,874953557,user130,pass130
262,778,4,879793536,user262,pass262
90,692,4,891384476,user90,pass90
293,91,2,888907499,user293,pass293
150,93,4,878746889,user150,pass150
263,205,5,891298792,user263,pass263
164,118,5,889401852,user164,pass164
128,686,4,879967174,user128,pass128
276,420,4,874792945,user276,pass276
62,475,4,879371980,user62,pass62
146,313,4,891457591,user146,pass146
201,20,2,884140275,user201,pass201
184,405,2,889908050,user184,pass184
267,642,4,878972524,user267,pass267
276,404,4,874792870,user276,pass276
222,432,3,881059142,user222,pass222
22,393,4,878886989,user22,pass22
234,945,3,892334189,user234,pass234
301,54,3,882076587,user301,pass301
7,435,5,891350845,user7,pass7
303,568,4,879468414,user303,pass303
65,239,5,879217689,user65,pass65
328,1109,3,885047100,user328,pass328
292,654,5,881105481,user292,pass292
394,67,5,881059383,user394,pass394
291,48,5,874868027,user291,pass291
393,402,3,889730187,user393,pass393
201,856,3,884140709,user201,pass201
365,894,1,891303760,user365,pass365
279,66,2,882146492,user279,pass279
280,92,3,891700366,user280,pass280
389,124,4,879916053,user389,pass389
363,228,3,891496481,user363,pass363
313,203,5,891013859,user313,pass313
96,435,3,884403500,user96,pass96
385,340,4,879438647,user385,pass385
21,687,2,874951005,user21,pass21
305,385,1,886324792,user305,pass305
308,28,3,887737036,user308,pass308
43,405,4,883956122,user43,pass43
336,742,3,877759928,user336,pass336
210,44,3,887737710,user210,pass210
64,238,4,889739025,user64,pass64
225,172,5,879540748,user225,pass225
292,173,5,881103631,user292,pass292
57,411,4,883697679,user57,pass57
221,272,5,885081264,user221,pass221
169,127,4,891359354,user169,pass169
385,474,5,881530739,user385,pass385
196,25,4,881251955,user196,pass196
311,715,2,884365746,user311,pass311
244,1107,2,880608699,user244,pass244
203,1,3,880434384,user203,pass203
307,746,4,875681078,user307,pass307
207,520,4,879665302,user207,pass207
321,514,4,879439706,user321,pass321
339,175,5,891032793,user339,pass339
85,211,5,879454005,user85,pass85
151,200,3,879525002,user151,pass151
131,286,5,883681514,user131,pass131
204,1022,5,892392078,user204,pass204
385,195,1,879453773,user385,pass385
92,930,2,886443582,user92,pass92
16,479,5,877720436,user16,pass16
378,1044,3,880332643,user378,pass378
10,447,4,877891747,user10,pass10
5,441,1,875720830,user5,pass5
151,414,5,879542474,user151,pass151
222,527,4,878183110,user222,pass222
60,88,4,883327684,user60,pass60
10,418,4,877886783,user10,pass10
360,197,5,880355888,user360,pass360
316,190,5,880853774,user316,pass316
378,123,3,880044532,user378,pass378
60,143,3,883327441,user60,pass60
394,42,4,880887152,user394,pass394
393,1206,3,889730494,user393,pass393
378,179,2,880055336,user378,pass378
94,282,3,891722758,user94,pass94
18,660,5,880130930,user18,pass18
130,833,4,876251037,user130,pass130
387,423,3,886484065,user387,pass387
92,238,5,875654159,user92,pass92
224,282,4,888082705,user224,pass224
172,582,4,875538864,user172,pass172
253,806,4,891628181,user253,pass253
178,746,3,882827019,user178,pass178
244,294,4,880601905,user244,pass244
370,116,3,879434707,user370,pass370
7,636,4,891351384,user7,pass7
177,1067,4,880131201,user177,pass177
343,163,5,876408139,user343,pass343
293,33,2,888907433,user293,pass293
308,705,5,887737837,user308,pass308
323,180,5,878739857,user323,pass323
317,328,4,891446438,user317,pass317
223,286,1,891548562,user223,pass223
279,433,4,880869018,user279,pass279
391,527,3,877399541,user391,pass391
178,454,4,882827247,user178,pass178
122,737,4,879270874,user122,pass122
296,22,4,884197068,user296,pass296
328,554,3,885049790,user328,pass328
177,878,1,882142141,user177,pass177
191,86,5,891562417,user191,pass191
280,157,3,891700733,user280,pass280
264,168,5,886122031,user264,pass264
99,69,4,885679833,user99,pass99
314,218,4,877889204,user314,pass314
352,7,3,884290549,user352,pass352
320,452,3,884751589,user320,pass320
294,355,4,889241426,user294,pass294
128,213,3,879967300,user128,pass128
381,378,4,892696019,user381,pass381
7,431,4,891351547,user7,pass7
149,896,4,883512689,user149,pass149
393,633,2,887746091,user393,pass393
125,198,3,879454385,user125,pass125
77,1028,1,884733400,user77,pass77
387,1019,4,886480288,user387,pass387
128,425,5,879967197,user128,pass128
276,727,3,889174919,user276,pass276
336,451,2,877756242,user336,pass336
323,289,2,878738910,user323,pass323
75,125,3,884050164,user75,pass75
324,754,5,880575045,user324,pass324
49,290,2,888069062,user49,pass49
258,751,5,885700946,user258,pass258
108,515,5,879879941,user108,pass108
94,921,5,891725332,user94,pass94
208,524,4,883108745,user208,pass208
210,243,2,887734998,user210,pass210
276,232,3,874792094,user276,pass276
201,443,3,884112580,user201,pass201
189,294,5,893264220,user189,pass189
332,249,3,891214777,user332,pass332
109,291,3,880571801,user109,pass109
274,478,5,878946577,user274,pass274
95,64,5,879197685,user95,pass95
392,333,4,891037531,user392,pass392
183,720,4,892323453,user183,pass183
293,619,1,888905229,user293,pass293
381,771,2,892696557,user381,pass381
385,661,4,879443045,user385,pass385
159,1025,2,893256139,user159,pass159
392,302,5,891037385,user392,pass392
130,1049,3,876251341,user130,pass130
385,99,2,879443186,user385,pass385
1,148,2,875240799,user1,pass1
372,672,5,876869512,user372,pass372
59,825,4,888203658,user59,pass59
222,239,5,878184392,user222,pass222
367,441,3,876690049,user367,pass367
42,1040,3,881106270,user42,pass42
141,151,2,884585039,user141,pass141
49,1009,3,888066133,user49,pass49
291,383,2,875086699,user291,pass291
115,763,2,881170725,user115,pass115
374,223,5,880394520,user374,pass374
173,242,5,877556626,user173,pass173
280,102,5,891701328,user280,pass280
60,511,4,883326301,user60,pass60
354,497,4,891217160,user354,pass354
320,188,4,884749360,user320,pass320
325,510,4,891478180,user325,pass325
145,7,5,875270429,user145,pass145
363,591,4,891499437,user363,pass363
5,69,1,875721555,user5,pass5
269,175,5,891455816,user269,pass269
268,182,4,875309882,user268,pass268
94,366,3,891722845,user94,pass94
116,286,3,876451911,user116,pass116
51,496,4,883498655,user51,pass51
263,95,5,891299324,user263,pass263
178,864,2,888514648,user178,pass178
363,658,3,891496543,user363,pass363
95,862,1,884266100,user95,pass95
90,367,4,891385250,user90,pass90
330,549,5,876547355,user330,pass330
7,483,4,891351851,user7,pass7
210,65,4,887731305,user210,pass210
120,405,4,889490580,user120,pass120
222,722,3,878184833,user222,pass222
130,66,5,875802173,user130,pass130
291,588,4,875086920,user291,pass291
276,672,3,874792692,user276,pass276
314,5,4,877889724,user314,pass314
43,63,3,883956353,user43,pass43
70,128,4,884067339,user70,pass70
216,4,5,880234469,user216,pass216
341,1527,4,890757717,user341,pass341
387,1097,3,886480657,user387,pass387
181,886,1,878961623,user181,pass181
385,1411,3,879447873,user385,pass385
393,539,3,891364757,user393,pass393
343,724,4,876404499,user343,pass343
385,224,2,879439728,user385,pass385
85,464,5,882996119,user85,pass85
13,363,3,882398076,user13,pass13
230,1192,4,880485352,user230,pass230
315,285,5,879799486,user315,pass315
269,7,3,891449055,user269,pass269
234,179,3,892079373,user234,pass234
149,310,2,883512689,user149,pass149
292,111,4,881104606,user292,pass292
294,748,3,877818861,user294,pass294
186,288,1,879022858,user186,pass186
326,204,3,879874964,user326,pass326
119,24,4,886177076,user119,pass119
163,234,3,891220137,user163,pass163
299,509,4,877880566,user299,pass299
117,307,5,880124339,user117,pass117
50,125,2,877052502,user50,pass50
280,448,3,891701765,user280,pass280
342,655,4,875319383,user342,pass342
94,731,3,891723295,user94,pass94
144,1016,3,888104322,user144,pass144
7,461,4,891352303,user7,pass7
308,70,4,887737244,user308,pass308
313,843,3,891030334,user313,pass313
257,116,3,879029742,user257,pass257
157,1,5,874813703,user157,pass157
1,112,1,878542441,user1,pass1
262,147,3,879790603,user262,pass262
42,736,5,881108187,user42,pass42
228,650,3,889388662,user228,pass228
277,15,4,879544145,user277,pass277
104,282,3,888465166,user104,pass104
18,237,3,880129991,user18,pass18
232,191,4,888549376,user232,pass232
144,96,5,888105691,user144,pass144
295,997,3,879518821,user295,pass295
279,652,4,890451408,user279,pass279
363,114,5,891494688,user363,pass363
165,181,5,879525738,user165,pass165
67,472,4,875379706,user67,pass67
275,95,3,875154535,user275,pass275
109,94,4,880579787,user109,pass109
60,673,4,883327711,user60,pass60
37,161,5,880915902,user37,pass37
378,159,3,880056887,user378,pass378
295,7,5,879518018,user295,pass295
181,262,2,878961749,user181,pass181
187,86,4,879465478,user187,pass187
145,39,4,875271838,user145,pass145
181,976,1,878963342,user181,pass181
127,449,4,884364950,user127,pass127
330,570,4,876547674,user330,pass330
174,845,5,886433771,user174,pass174
49,713,3,888066214,user49,pass49
279,105,4,875297381,user279,pass279
378,447,4,880056888,user378,pass378
307,81,5,879283091,user307,pass307
383,505,4,891193042,user383,pass383
70,48,4,884064574,user70,pass70
374,424,1,883628021,user374,pass374
334,1241,2,891545513,user334,pass334
380,154,3,885478624,user380,pass380
320,554,4,884751288,user320,pass320
363,366,2,891497583,user363,pass363
246,236,4,884921986,user246,pass246
263,144,4,891298792,user263,pass263
92,161,2,875654125,user92,pass92
303,1012,4,879544712,user303,pass303
275,662,3,880315170,user275,pass275
13,391,3,882398255,user13,pass13
43,432,3,875981421,user43,pass43
344,125,3,884899741,user344,pass344
219,114,5,889403091,user219,pass219
291,1188,4,874835165,user291,pass291
246,932,1,884923864,user246,pass246
21,118,1,874951382,user21,pass21
389,111,3,879916053,user389,pass389
58,283,1,884304592,user58,pass58
276,302,5,877584085,user276,pass276
190,748,3,891033388,user190,pass190
301,151,2,882074776,user301,pass301
313,831,3,891028426,user313,pass313
373,179,3,877104310,user373,pass373
328,570,3,885046498,user328,pass328
7,181,3,891351287,user7,pass7
104,248,2,888465604,user104,pass104
210,188,3,887737171,user210,pass210
130,669,4,888962754,user130,pass130
203,619,3,880434438,user203,pass203
94,390,5,891725333,user94,pass94
87,1187,2,879875893,user87,pass87
172,430,3,875537964,user172,pass172
373,228,4,877106328,user373,pass373
94,100,5,885872942,user94,pass94
222,670,3,878183657,user222,pass222
7,7,5,891352220,user7,pass7
188,485,3,875072087,user188,pass188
118,474,5,875384571,user118,pass118
105,286,4,889214306,user105,pass105
3,348,4,889237455,user3,pass3
368,436,3,889783562,user368,pass368
114,654,3,881259741,user114,pass114
235,213,4,889655044,user235,pass235
377,288,5,891295937,user377,pass377
296,504,5,884197394,user296,pass296
385,129,3,881467873,user385,pass385
3,351,3,889237315,user3,pass3
257,462,4,879547695,user257,pass257
398,514,4,875658794,user398,pass398
109,248,2,880564415,user109,pass109
119,250,2,874775731,user119,pass119
329,303,4,891655350,user329,pass329
346,31,4,874950383,user346,pass346
288,50,4,886374520,user288,pass288
56,815,4,892683960,user56,pass56
18,955,4,880130713,user18,pass18
194,175,3,879521595,user194,pass194
204,297,5,892514010,user204,pass204
11,291,4,891902815,user11,pass11
102,298,3,875886827,user102,pass102
271,58,3,885849325,user271,pass271
54,258,4,880928745,user54,pass54
187,175,2,879465241,user187,pass187
308,633,4,887739257,user308,pass308
290,118,4,880731896,user290,pass290
222,768,2,878185014,user222,pass222
293,1057,2,888905229,user293,pass293
43,17,3,883956417,user43,pass43
174,268,5,886432749,user174,pass174
293,181,3,888904734,user293,pass293
60,21,3,883327923,user60,pass60
94,82,4,891721777,user94,pass94
308,12,5,887737243,user308,pass308
30,28,4,885941321,user30,pass30
328,916,2,893195710,user328,pass328
389,429,4,879991352,user389,pass389
160,118,3,876768828,user160,pass160
307,101,3,888095824,user307,pass307
63,1011,1,875747731,user63,pass63
95,728,3,882804159,user95,pass95
293,69,3,888906576,user293,pass293
92,215,4,875656419,user92,pass92
41,423,2,890687175,user41,pass41
293,504,4,888905736,user293,pass293
379,452,3,880524614,user379,pass379
168,288,1,884287927,user168,pass168
201,847,2,884111546,user201,pass201
294,79,4,889854323,user294,pass294
186,225,4,879024148,user186,pass186
254,199,4,886472089,user254,pass254
378,148,4,880044944,user378,pass378
301,582,2,882077811,user301,pass301
312,496,5,891698664,user312,pass312
127,288,5,884363851,user127,pass127
11,216,3,891904949,user11,pass11
258,315,3,885701004,user258,pass258
311,592,5,884364845,user311,pass311
92,249,3,886443192,user92,pass92
161,215,2,891170866,user161,pass161
181,832,1,878963038,user181,pass181
18,188,3,880129388,user18,pass18
43,98,5,875981220,user43,pass43
312,967,3,891699321,user312,pass312
328,550,3,885047336,user328,pass328
280,50,3,891701027,user280,pass280
54,260,4,880930146,user54,pass54
325,305,2,891477638,user325,pass325
268,370,2,875745579,user268,pass268
389,845,4,879916053,user389,pass389
141,864,3,884585128,user141,pass141
301,66,4,882077330,user301,pass301
181,243,1,878961814,user181,pass181
387,773,4,886481800,user387,pass387
393,932,3,887744578,user393,pass393
38,211,1,892431907,user38,pass38
292,79,5,881103434,user292,pass292
234,91,5,892335920,user234,pass234
318,137,4,884494652,user318,pass318
80,208,5,887401604,user80,pass80
119,544,2,886177206,user119,pass119
308,5,4,887739608,user308,pass308
360,588,3,880355803,user360,pass360
151,79,4,879524642,user151,pass151
387,198,4,886480352,user387,pass387
271,425,2,885849275,user271,pass271
360,302,4,880353526,user360,pass360
378,546,2,880318158,user378,pass378
145,696,3,875271442,user145,pass145
357,125,5,878951784,user357,pass357
393,940,2,889731109,user393,pass393
85,89,4,879454075,user85,pass85
390,989,5,879693677,user390,pass390
109,1014,4,880571979,user109,pass109
1,193,4,876892654,user1,pass1
128,118,5,879968896,user128,pass128
145,895,3,883840687,user145,pass145
380,856,3,885479706,user380,pass380
298,69,4,884125058,user298,pass298
387,1115,3,886479575,user387,pass387
389,607,3,879991297,user389,pass389
206,750,3,888179981,user206,pass206
269,93,3,891446580,user269,pass269
15,9,4,879455635,user15,pass15
264,382,4,886123596,user264,pass264
135,183,4,879857723,user135,pass135
90,79,4,891383912,user90,pass90
342,108,4,874984574,user342,pass342
313,154,2,891014753,user313,pass313
340,205,4,884991516,user340,pass340
201,36,1,884140927,user201,pass201
303,739,5,879468547,user303,pass303
7,484,5,891351201,user7,pass7
354,1007,4,891216549,user354,pass354
85,702,2,879828054,user85,pass85
385,153,4,879442028,user385,pass385
145,713,4,875270616,user145,pass145
327,196,4,887745871,user327,pass327
246,145,1,884923922,user246,pass246
25,50,5,885852150,user25,pass25
368,219,2,889783453,user368,pass368
87,87,4,879877931,user87,pass87
7,550,4,891352489,user7,pass7
222,196,5,878183110,user222,pass222
276,1240,4,874977579,user276,pass276
195,46,3,891762441,user195,pass195
29,678,3,882821582,user29,pass29
313,156,3,891014838,user313,pass313
339,298,2,891032856,user339,pass339
393,128,3,887746145,user393,pass393
13,906,3,891749765,user13,pass13
279,120,1,888427451,user279,pass279
151,183,3,879524642,user151,pass151
286,168,4,877531760,user286,pass286
360,28,4,880355678,user360,pass360
275,496,3,880314031,user275,pass275
332,871,3,887938351,user332,pass332
312,443,4,891698951,user312,pass312
76,325,2,878101114,user76,pass76
246,547,4,884922512,user246,pass246
397,7,5,885349913,user397,pass397
147,751,2,885593965,user147,pass147
322,751,2,887313611,user322,pass322
8,568,4,879362233,user8,pass8
274,243,2,878944437,user274,pass274
339,188,4,891033735,user339,pass339
387,201,5,886484631,user387,pass387
42,183,4,881107821,user42,pass42
206,678,1,888179833,user206,pass206
276,403,4,888873675,user276,pass276
175,183,4,877107942,user175,pass175
201,187,3,884111312,user201,pass201
293,139,3,888908088,user293,pass293
23,747,3,874786903,user23,pass23
18,47,3,880131262,user18,pass18
307,153,5,875681145,user307,pass307
380,62,1,885479777,user380,pass380
194,286,1,879520306,user194,pass194
59,717,2,888203959,user59,pass59
311,193,5,884365075,user311,pass311
95,404,5,888954513,user95,pass95
288,69,5,886373426,user288,pass288
50,123,4,877052958,user50,pass50
117,588,3,881011697,user117,pass117
315,127,5,879799423,user315,pass315
259,357,5,874725485,user259,pass259
167,733,2,892738453,user167,pass167
79,7,5,891272016,user79,pass79
99,265,3,885679833,user99,pass99
174,950,3,886434204,user174,pass174
256,552,3,882164927,user256,pass256
18,428,3,880131325,user18,pass18
303,735,4,879483567,user303,pass303
66,280,4,883602044,user66,pass66
346,742,4,874948513,user346,pass346
54,827,3,880937813,user54,pass54
44,252,2,878346748,user44,pass44
184,69,3,889908694,user184,pass184
165,651,5,879525961,user165,pass165
211,357,2,879460172,user211,pass211
336,1057,4,877757373,user336,pass336
123,735,2,879872868,user123,pass123
274,208,4,878946473,user274,pass274
385,423,2,879445662,user385,pass385
13,230,3,882397503,user13,pass13
326,241,3,879875778,user326,pass326
351,984,5,879481675,user351,pass351
325,86,3,891478578,user325,pass325
250,195,2,878091736,user250,pass250
188,56,4,875071658,user188,pass188
64,879,3,879365313,user64,pass64
145,348,4,888397542,user145,pass145
126,302,4,887853469,user126,pass126
190,363,2,891626023,user190,pass190
261,359,5,890454351,user261,pass261
286,29,2,877533586,user286,pass286
284,887,4,885328906,user284,pass284
346,294,3,886273405,user346,pass346
83,63,4,880327970,user83,pass83
18,692,3,880130930,user18,pass18
303,742,4,879484899,user303,pass303
306,13,4,876504442,user306,pass306
373,747,4,877104048,user373,pass373
362,312,5,885019504,user362,pass362
360,283,4,880354215,user360,pass360
394,1210,3,881060330,user394,pass394
174,1028,4,886434087,user174,pass174
280,5,4,891701066,user280,pass280
60,523,4,883326837,user60,pass60
279,998,5,875313883,user279,pass279
323,772,3,878739904,user323,pass323
382,25,2,875945880,user382,pass382
399,813,3,882512003,user399,pass399
102,208,4,888803537,user102,pass102
286,993,2,875807043,user286,pass286
181,251,1,878962052,user181,pass181
59,597,2,888203610,user59,pass59
323,286,3,878738826,user323,pass323
390,124,4,879694232,user390,pass390
293,583,3,888908001,user293,pass293
201,1153,2,884140709,user201,pass201
92,961,4,875811128,user92,pass92
109,1039,2,880579418,user109,pass109
121,428,5,891388333,user121,pass121
295,82,4,879518126,user295,pass295
73,180,4,888626577,user73,pass73
101,121,4,877137015,user101,pass101
291,66,4,875086185,user291,pass291
293,209,3,888905519,user293,pass293
347,819,1,881653155,user347,pass347
72,203,3,880037462,user72,pass72
382,171,3,875946639,user382,pass382
180,28,3,877355568,user180,pass180
398,227,2,875908666,user398,pass398
331,705,2,877196173,user331,pass331
339,632,4,891033794,user339,pass339
398,181,4,875652318,user398,pass398
246,29,1,884922740,user246,pass246
173,1265,3,877557239,user173,pass173
303,184,5,879467436,user303,pass303
199,117,3,883782879,user199,pass199
374,931,3,880936233,user374,pass374
339,631,5,891033256,user339,pass339
244,204,4,880605812,user244,pass244
45,100,5,881010742,user45,pass45
315,603,5,879821267,user315,pass315
233,82,4,877663612,user233,pass233
264,183,5,886122577,user264,pass264
194,514,3,879521167,user194,pass194
303,237,5,879468307,user303,pass303
316,357,4,880854049,user316,pass316
91,230,4,891439560,user91,pass91
363,417,1,891498223,user363,pass363
117,109,4,880126336,user117,pass117
289,1016,5,876789843,user289,pass289
279,63,3,875313350,user279,pass279
13,665,2,882396984,user13,pass13
60,132,4,883325944,user60,pass60
276,595,2,874787195,user276,pass276
13,345,4,884538366,user13,pass13
361,183,4,879441285,user361,pass361
333,88,5,891045551,user333,pass333
197,62,2,891410039,user197,pass197
175,669,1,877107790,user175,pass175
339,1301,3,891032189,user339,pass339
336,282,3,877760032,user336,pass336
21,875,4,874951005,user21,pass21
309,938,4,877370383,user309,pass309
275,117,3,876197615,user275,pass275
243,286,4,879986908,user243,pass243
144,193,4,888105287,user144,pass144
115,32,5,881171348,user115,pass115
250,223,4,878090294,user250,pass250
186,988,4,891719775,user186,pass186
347,829,4,881653155,user347,pass347
378,549,3,880056701,user378,pass378
308,25,4,887740649,user308,pass308
265,477,3,875320371,user265,pass265
331,58,3,877196567,user331,pass331
130,742,5,876251053,user130,pass130
299,333,4,892249868,user299,pass299
54,741,5,880931687,user54,pass54
